File 1,File 2,Tempo 1 (BPM),Tempo 2 (BPM),Tempo Difference,Tempo Variation Difference,Beat Consistency Difference
./fma_small/fma_small/000\000190.mp3,./fma_small/fma_small/000\000892.mp3,103.359375,172.265625,68.90625,0.0,0.024224555695359022
./fma_small/fma_small/000\000190.mp3,./fma_small/fma_small/000\000897.mp3,103.359375,135.99917763157896,32.63980263157896,0.0,0.023839081365927748
./fma_small/fma_small/000\000190.mp3,./fma_small/fma_small/000\000993.mp3,103.359375,129.19921875,25.83984375,0.0,0.02795047490299895
./fma_small/fma_small/000\000190.mp3,./fma_small/fma_small/000\000995.mp3,103.359375,123.046875,19.6875,0.0,0.02247441130288199
./fma_small/fma_small/000\000190.mp3,./fma_small/fma_small/000\000997.mp3,103.359375,123.046875,19.6875,0.0,0.019984516728460997
./fma_small/fma_small/000\000190.mp3,./fma_small/fma_small/000\000998.mp3,103.359375,129.19921875,25.83984375,0.0,0.01796129104336791
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000194.mp3,95.703125,103.359375,7.65625,0.0,0.0052905505338920085
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000197.mp3,95.703125,117.45383522727273,21.750710227272734,0.0,0.004735962732727448
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000200.mp3,95.703125,99.38401442307692,3.68088942307692,0.0,0.007184830355591591
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000203.mp3,95.703125,123.046875,27.34375,0.0,0.001086161410564706
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000204.mp3,95.703125,107.666015625,11.962890625,0.0,0.012640754378687984
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000207.mp3,95.703125,123.046875,27.34375,0.0,0.007857153862631212
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000210.mp3,95.703125,95.703125,0.0,0.0,0.008938917518197188
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000211.mp3,95.703125,99.38401442307692,3.68088942307692,0.0,0.00016419024871624013
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000212.mp3,95.703125,99.38401442307692,3.68088942307692,0.0,0.0050502205937110085
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000213.mp3,95.703125,143.5546875,47.8515625,0.0,0.010261189343423738
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000255.mp3,95.703125,123.046875,27.34375,0.0,0.0028235211505002362
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000256.mp3,95.703125,123.046875,27.34375,0.0,0.003429834814375945
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000368.mp3,95.703125,135.99917763157896,40.29605263157896,0.0,0.006331850186086282
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000424.mp3,95.703125,117.45383522727273,21.750710227272734,0.0,0.014131338288940882
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000459.mp3,95.703125,95.703125,0.0,0.0,0.006649936589280769
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000534.mp3,95.703125,143.5546875,47.8515625,0.0,0.0031985134947309923
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000540.mp3,95.703125,143.5546875,47.8515625,0.0,0.0037047650703083343
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000546.mp3,95.703125,103.359375,7.65625,0.0,0.007280827070820933
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000574.mp3,95.703125,117.45383522727273,21.750710227272734,0.0,0.00247902899586459
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000602.mp3,95.703125,151.99908088235293,56.29595588235293,0.0,0.001570107972565047
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000615.mp3,95.703125,112.34714673913044,16.644021739130437,0.0,0.0015140864013020068
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000620.mp3,95.703125,135.99917763157896,40.29605263157896,0.0,0.012736296575939563
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000621.mp3,95.703125,103.359375,7.65625,0.0,0.012465056839966581
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000625.mp3,95.703125,92.28515625,3.41796875,0.0,0.016496011318721724
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000666.mp3,95.703125,129.19921875,33.49609375,0.0,0.004544093099375576
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000667.mp3,95.703125,117.45383522727273,21.750710227272734,0.0,0.0010875085372941996
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000676.mp3,95.703125,95.703125,0.0,0.0,0.018562277561053563
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000690.mp3,95.703125,135.99917763157896,40.29605263157896,0.0,0.0023141460212817017
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000694.mp3,95.703125,117.45383522727273,21.750710227272734,0.0,0.0006962967634635692
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000695.mp3,95.703125,129.19921875,33.49609375,0.0,0.012269528626105192
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000704.mp3,95.703125,135.99917763157896,40.29605263157896,0.0,0.0017354672213727024
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000705.mp3,95.703125,92.28515625,3.41796875,0.0,0.009472111862703195
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000706.mp3,95.703125,112.34714673913044,16.644021739130437,0.0,0.017077332121855686
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000707.mp3,95.703125,135.99917763157896,40.29605263157896,0.0,0.01469577391524564
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000708.mp3,95.703125,129.19921875,33.49609375,0.0,0.006995427798217515
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000709.mp3,95.703125,92.28515625,3.41796875,0.0,0.002488333901365325
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000714.mp3,95.703125,123.046875,27.34375,0.0,0.0040868102479492616
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000715.mp3,95.703125,135.99917763157896,40.29605263157896,0.0,0.001560012640009087
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000716.mp3,95.703125,117.45383522727273,21.750710227272734,0.0,0.00030094659042095503
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000718.mp3,95.703125,129.19921875,33.49609375,0.0,0.0028376323348858618
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000777.mp3,95.703125,112.34714673913044,16.644021739130437,0.0,0.007308328608520594
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000814.mp3,95.703125,123.046875,27.34375,0.0,0.010177499384794637
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000821.mp3,95.703125,103.359375,7.65625,0.0,0.000990074360928423
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000822.mp3,95.703125,117.45383522727273,21.750710227272734,0.0,0.02112950916189584
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000825.mp3,95.703125,112.34714673913044,16.644021739130437,0.0,0.007626210202299855
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000853.mp3,95.703125,135.99917763157896,40.29605263157896,0.0,0.002217277271542254
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000890.mp3,95.703125,123.046875,27.34375,0.0,0.007601760959474065
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000892.mp3,95.703125,172.265625,76.5625,0.0,0.011086030572886558
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000897.mp3,95.703125,135.99917763157896,40.29605263157896,0.0,0.010700556243455284
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000993.mp3,95.703125,129.19921875,33.49609375,0.0,0.014811949780526483
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000995.mp3,95.703125,123.046875,27.34375,0.0,0.009335886180409526
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000997.mp3,95.703125,123.046875,27.34375,0.0,0.006845991605988533
./fma_small/fma_small/000\000193.mp3,./fma_small/fma_small/000\000998.mp3,95.703125,129.19921875,33.49609375,0.0,0.004822765920895446
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000197.mp3,103.359375,117.45383522727273,14.094460227272734,0.0,0.0005545878011645605
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000200.mp3,103.359375,99.38401442307692,3.97536057692308,0.0,0.001894279821699582
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000203.mp3,103.359375,123.046875,19.6875,0.0,0.004204389123327303
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000204.mp3,103.359375,107.666015625,4.306640625,0.0,0.007350203844795976
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000207.mp3,103.359375,123.046875,19.6875,0.0,0.002566603328739203
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000210.mp3,103.359375,95.703125,7.65625,0.0,0.003648366984305179
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000211.mp3,103.359375,99.38401442307692,3.97536057692308,0.0,0.005126360285175768
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000212.mp3,103.359375,99.38401442307692,3.97536057692308,0.0,0.010340771127603017
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000213.mp3,103.359375,143.5546875,40.1953125,0.0,0.015551739877315746
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000255.mp3,103.359375,123.046875,19.6875,0.0,0.008114071684392245
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000256.mp3,103.359375,123.046875,19.6875,0.0,0.008720385348267953
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000368.mp3,103.359375,135.99917763157896,32.63980263157896,0.0,0.0010412996521942733
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000424.mp3,103.359375,117.45383522727273,14.094460227272734,0.0,0.008840787755048873
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000459.mp3,103.359375,95.703125,7.65625,0.0,0.011940487123172777
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000534.mp3,103.359375,143.5546875,40.1953125,0.0,0.008489064028623
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000540.mp3,103.359375,143.5546875,40.1953125,0.0,0.0015857854635836742
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000546.mp3,103.359375,103.359375,0.0,0.0,0.012571377604712941
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000574.mp3,103.359375,117.45383522727273,14.094460227272734,0.0,0.0028115215380274186
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000602.mp3,103.359375,151.99908088235293,48.63970588235293,0.0,0.0068606585064570555
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000615.mp3,103.359375,112.34714673913044,8.987771739130437,0.0,0.006804636935194015
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000620.mp3,103.359375,135.99917763157896,32.63980263157896,0.0,0.018026847109831573
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000621.mp3,103.359375,103.359375,0.0,0.0,0.007174506306074573
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000625.mp3,103.359375,92.28515625,11.07421875,0.0,0.011205460784829716
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000666.mp3,103.359375,129.19921875,25.83984375,0.0,0.009834643633267585
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000667.mp3,103.359375,117.45383522727273,14.094460227272734,0.0,0.004203041996597809
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000676.mp3,103.359375,95.703125,7.65625,0.0,0.013271727027161555
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000690.mp3,103.359375,135.99917763157896,32.63980263157896,0.0,0.002976404512610307
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000694.mp3,103.359375,117.45383522727273,14.094460227272734,0.0,0.004594253770428439
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000695.mp3,103.359375,129.19921875,25.83984375,0.0,0.017560079159997202
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000704.mp3,103.359375,135.99917763157896,32.63980263157896,0.0,0.003555083312519306
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000705.mp3,103.359375,92.28515625,11.07421875,0.0,0.004181561328811187
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000706.mp3,103.359375,112.34714673913044,8.987771739130437,0.0,0.02236788265574769
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000707.mp3,103.359375,135.99917763157896,32.63980263157896,0.0,0.01998632444913765
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000708.mp3,103.359375,129.19921875,25.83984375,0.0,0.012285978332109523
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000709.mp3,103.359375,92.28515625,11.07421875,0.0,0.0077788844352573334
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000714.mp3,103.359375,123.046875,19.6875,0.0,0.00937736078184127
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000715.mp3,103.359375,135.99917763157896,32.63980263157896,0.0,0.006850563173901095
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000716.mp3,103.359375,117.45383522727273,14.094460227272734,0.0,0.0055914971243129635
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000718.mp3,103.359375,129.19921875,25.83984375,0.0,0.0024529181990061467
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000777.mp3,103.359375,112.34714673913044,8.987771739130437,0.0,0.002017778074628586
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000814.mp3,103.359375,123.046875,19.6875,0.0,0.004886948850902628
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000821.mp3,103.359375,103.359375,0.0,0.0,0.006280624894820432
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000822.mp3,103.359375,117.45383522727273,14.094460227272734,0.0,0.026420059695787854
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000825.mp3,103.359375,112.34714673913044,8.987771739130437,0.0,0.012916760736191864
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000853.mp3,103.359375,135.99917763157896,32.63980263157896,0.0,0.0030732732623497544
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000890.mp3,103.359375,123.046875,19.6875,0.0,0.0023112104255820567
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000892.mp3,103.359375,172.265625,68.90625,0.0,0.016376581106778566
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000897.mp3,103.359375,135.99917763157896,32.63980263157896,0.0,0.015991106777347292
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000993.mp3,103.359375,129.19921875,25.83984375,0.0,0.020102500314418494
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000995.mp3,103.359375,123.046875,19.6875,0.0,0.014626436714301534
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000997.mp3,103.359375,123.046875,19.6875,0.0,0.012136542139880541
./fma_small/fma_small/000\000194.mp3,./fma_small/fma_small/000\000998.mp3,103.359375,129.19921875,25.83984375,0.0,0.010113316454787455
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000200.mp3,117.45383522727273,99.38401442307692,18.069820804195814,0.0,0.0024488676228641426
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000203.mp3,117.45383522727273,123.046875,5.593039772727266,0.0,0.003649801322162742
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000204.mp3,117.45383522727273,107.666015625,9.787819602272734,0.0,0.007904791645960536
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000207.mp3,117.45383522727273,123.046875,5.593039772727266,0.0,0.0031211911299037637
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000210.mp3,117.45383522727273,95.703125,21.750710227272734,0.0,0.00420295478546974
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000211.mp3,117.45383522727273,99.38401442307692,18.069820804195814,0.0,0.004571772484011208
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000212.mp3,117.45383522727273,99.38401442307692,18.069820804195814,0.0,0.009786183326438457
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000213.mp3,117.45383522727273,143.5546875,26.100852272727266,0.0,0.014997152076151186
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000255.mp3,117.45383522727273,123.046875,5.593039772727266,0.0,0.007559483883227684
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000256.mp3,117.45383522727273,123.046875,5.593039772727266,0.0,0.008165797547103393
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000368.mp3,117.45383522727273,135.99917763157896,18.545342404306226,0.0,0.0015958874533588338
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000424.mp3,117.45383522727273,117.45383522727273,0.0,0.0,0.009395375556213434
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000459.mp3,117.45383522727273,95.703125,21.750710227272734,0.0,0.011385899322008217
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000534.mp3,117.45383522727273,143.5546875,26.100852272727266,0.0,0.00793447622745844
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000540.mp3,117.45383522727273,143.5546875,26.100852272727266,0.0,0.0010311976624191137
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000546.mp3,117.45383522727273,103.359375,14.094460227272734,0.0,0.01201678980354838
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000574.mp3,117.45383522727273,117.45383522727273,0.0,0.0,0.002256933736862858
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000602.mp3,117.45383522727273,151.99908088235293,34.545245655080194,0.0,0.006306070705292495
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000615.mp3,117.45383522727273,112.34714673913044,5.1066884881422965,0.0,0.006250049134029455
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000620.mp3,117.45383522727273,135.99917763157896,18.545342404306226,0.0,0.017472259308667012
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000621.mp3,117.45383522727273,103.359375,14.094460227272734,0.0,0.007729094107239133
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000625.mp3,117.45383522727273,92.28515625,25.168678977272734,0.0,0.011760048585994276
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000666.mp3,117.45383522727273,129.19921875,11.745383522727266,0.0,0.009280055832103024
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000667.mp3,117.45383522727273,117.45383522727273,0.0,0.0,0.0036484541954332483
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000676.mp3,117.45383522727273,95.703125,21.750710227272734,0.0,0.013826314828326115
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000690.mp3,117.45383522727273,135.99917763157896,18.545342404306226,0.0,0.0024218167114457463
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000694.mp3,117.45383522727273,117.45383522727273,0.0,0.0,0.004039665969263879
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000695.mp3,117.45383522727273,129.19921875,11.745383522727266,0.0,0.017005491358832642
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000704.mp3,117.45383522727273,135.99917763157896,18.545342404306226,0.0,0.0030004955113547456
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000705.mp3,117.45383522727273,92.28515625,25.168678977272734,0.0,0.0047361491299757474
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000706.mp3,117.45383522727273,112.34714673913044,5.1066884881422965,0.0,0.02181329485458313
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000707.mp3,117.45383522727273,135.99917763157896,18.545342404306226,0.0,0.01943173664797309
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000708.mp3,117.45383522727273,129.19921875,11.745383522727266,0.0,0.011731390530944963
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000709.mp3,117.45383522727273,92.28515625,25.168678977272734,0.0,0.007224296634092773
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000714.mp3,117.45383522727273,123.046875,5.593039772727266,0.0,0.00882277298067671
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000715.mp3,117.45383522727273,135.99917763157896,18.545342404306226,0.0,0.006295975372736535
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000716.mp3,117.45383522727273,117.45383522727273,0.0,0.0,0.005036909323148403
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000718.mp3,117.45383522727273,129.19921875,11.745383522727266,0.0,0.0018983303978415862
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000777.mp3,117.45383522727273,112.34714673913044,5.1066884881422965,0.0,0.0025723658757931464
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000814.mp3,117.45383522727273,123.046875,5.593039772727266,0.0,0.005441536652067189
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000821.mp3,117.45383522727273,103.359375,14.094460227272734,0.0,0.005726037093655871
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000822.mp3,117.45383522727273,117.45383522727273,0.0,0.0,0.025865471894623293
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000825.mp3,117.45383522727273,112.34714673913044,5.1066884881422965,0.0,0.012362172935027303
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000853.mp3,117.45383522727273,135.99917763157896,18.545342404306226,0.0,0.002518685461185194
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000890.mp3,117.45383522727273,123.046875,5.593039772727266,0.0,0.0028657982267466173
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000892.mp3,117.45383522727273,172.265625,54.811789772727266,0.0,0.015821993305614006
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000897.mp3,117.45383522727273,135.99917763157896,18.545342404306226,0.0,0.015436518976182732
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000993.mp3,117.45383522727273,129.19921875,11.745383522727266,0.0,0.019547912513253933
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000995.mp3,117.45383522727273,123.046875,5.593039772727266,0.0,0.014071848913136974
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000997.mp3,117.45383522727273,123.046875,5.593039772727266,0.0,0.01158195433871598
./fma_small/fma_small/000\000197.mp3,./fma_small/fma_small/000\000998.mp3,117.45383522727273,129.19921875,11.745383522727266,0.0,0.009558728653622894
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000203.mp3,99.38401442307692,123.046875,23.66286057692308,0.0,0.006098668945026885
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000204.mp3,99.38401442307692,107.666015625,8.28200120192308,0.0,0.005455924023096394
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000207.mp3,99.38401442307692,123.046875,23.66286057692308,0.0,0.0006723235070396211
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000210.mp3,99.38401442307692,95.703125,3.68088942307692,0.0,0.001754087162605597
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000211.mp3,99.38401442307692,99.38401442307692,0.0,0.0,0.0070206401068753505
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000212.mp3,99.38401442307692,99.38401442307692,0.0,0.0,0.012235050949302599
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000213.mp3,99.38401442307692,143.5546875,44.17067307692308,0.0,0.01744601969901533
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000255.mp3,99.38401442307692,123.046875,23.66286057692308,0.0,0.010008351506091827
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000256.mp3,99.38401442307692,123.046875,23.66286057692308,0.0,0.010614665169967535
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000368.mp3,99.38401442307692,135.99917763157896,36.61516320850204,0.0,0.0008529801695053088
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000424.mp3,99.38401442307692,117.45383522727273,18.069820804195814,0.0,0.006946507933349291
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000459.mp3,99.38401442307692,95.703125,3.68088942307692,0.0,0.01383476694487236
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000534.mp3,99.38401442307692,143.5546875,44.17067307692308,0.0,0.010383343850322583
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000540.mp3,99.38401442307692,143.5546875,44.17067307692308,0.0,0.0034800652852832563
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000546.mp3,99.38401442307692,103.359375,3.97536057692308,0.0,0.014465657426412523
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000574.mp3,99.38401442307692,117.45383522727273,18.069820804195814,0.0,0.004705801359727001
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000602.mp3,99.38401442307692,151.99908088235293,52.61506645927601,0.0,0.008754938328156638
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000615.mp3,99.38401442307692,112.34714673913044,12.963132316053517,0.0,0.008698916756893597
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000620.mp3,99.38401442307692,135.99917763157896,36.61516320850204,0.0,0.019921126931531155
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000621.mp3,99.38401442307692,103.359375,3.97536057692308,0.0,0.0052802264843749905
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000625.mp3,99.38401442307692,92.28515625,7.09885817307692,0.0,0.009311180963130133
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000666.mp3,99.38401442307692,129.19921875,29.81520432692308,0.0,0.011728923454967167
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000667.mp3,99.38401442307692,117.45383522727273,18.069820804195814,0.0,0.006097321818297391
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000676.mp3,99.38401442307692,95.703125,3.68088942307692,0.0,0.011377447205461973
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000690.mp3,99.38401442307692,135.99917763157896,36.61516320850204,0.0,0.004870684334309889
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000694.mp3,99.38401442307692,117.45383522727273,18.069820804195814,0.0,0.006488533592128021
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000695.mp3,99.38401442307692,129.19921875,29.81520432692308,0.0,0.019454358981696784
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000704.mp3,99.38401442307692,135.99917763157896,36.61516320850204,0.0,0.005449363134218888
./fma_small/fma_small/000\000200.mp3,./fma_small/fma_small/000\000705.mp3,99.38401442307692,92.28515625,7.09885817307692,0.0,0.002287281507111605
